regulator	target	category	evidence	source	regulator.association.disease	target.association.disease	is_regulator_in_disease	is_target_in_disease	target.reg	regulator.reg
POU3F2	ALDOC	tf-gene	Experimental	Transfac			FALSE	FALSE	1	1
POU3F2	DDC	tf-gene	Experimental	Transfac		Parkinson Disease, Deficiency of aromatic-L-amino-acid decarboxylase, Aromatic amino acid decarboxylase deficiency, Mental Disorders, Nerve Degeneration, Parkinsonian Disorders	FALSE	FALSE	1	1
RORA	IBSP	tf-gene	Experimental	Transfac	Autistic Disorder, Peripheral Nervous System Diseases, Stomach Neoplasms		FALSE	FALSE	1	1
RRM2	OAS1	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Colorectal Neoplasms, Polycystic Ovary Syndrome	Diabetes Mellitus, Type 1, Virus Diseases, Influenza, Human	TRUE	FALSE	1	1
SATB1	CYBB	tf-gene	Experimental	Transfac		Granulomatous Disease, Chronic, X-Linked, Hypertension, Diabetes Mellitus, Experimental, Kidney Failure, Chronic, Reperfusion Injury, Granulomatous Disease, Chronic, Atypical Mycobacteriosis, Familial, X-Linked 2, Brain Infarction, Heart Failure, Kidney Diseases, Myocardial Reperfusion Injury, Proteinuria	FALSE	FALSE	1	1
SREBF2	LDLR	tf-gene	Experimental	Transfac	Kidney Failure, Chronic, Carcinoma, Hepatocellular, Disease Progression, Insulin Resistance, Stomach Neoplasms	HYPERCHOLESTEROLEMIA, FAMILIAL, Hypercholesterolemia, Hyperlipoproteinemia Type II, Atherosclerosis, Coronary Disease, Coronary Artery Disease, Hyperlipidemias, Dyslipidemias, Non-alcoholic Fatty Liver Disease, Amyotrophic lateral sclerosis 1, Hyperplasia	TRUE	FALSE	1	1
SREBF2	ABCA1	tf-gene	Experimental	Transfac	Kidney Failure, Chronic, Carcinoma, Hepatocellular, Disease Progression, Insulin Resistance, Stomach Neoplasms	Tangier Disease, Atherosclerosis, Hypercholesterolemia, Familial hypoalphalipoproteinemia, Familial HDL deficiency, Hyperlipoproteinemia Type II, Kidney Failure, Chronic, Hypoalphalipoproteinemias, HYPERCHOLESTEROLEMIA, FAMILIAL, Peripheral Nervous System Diseases	TRUE	FALSE	1	1
SREBF2	MTTP	tf-gene	Experimental	Transfac	Kidney Failure, Chronic, Carcinoma, Hepatocellular, Disease Progression, Insulin Resistance, Stomach Neoplasms	Abetalipoproteinemia, Fatty Liver, Abdominal obesity metabolic syndrome	TRUE	FALSE	1	1
STAT3	IL6ST	tf-gene	Experimental	Transfac	Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant, Breast Neoplasms, Carcinoma, Carcinoma, Squamous Cell, Neoplasm Metastasis, Prostatic Neoplasms, Adenocarcinoma, Ovarian Neoplasms, Colitis, Ulcerative, Lymphoma, Large-Cell, Anaplastic, Leukemia, Myeloid, Acute, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Medulloblastoma, Cardiomyopathies, Liver Neoplasms, Atherosclerosis, Psoriasis, Leukemia, T-Cell, Arthritis, Experimental, Atrophy, Brain Ischemia, Cardiomegaly, Lymphatic Metastasis, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Memory Disorders, Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Arthritis, Rheumatoid, Pneumonia, Carcinoma, Colorectal Neoplasms, Hypersensitivity, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Myocardial Ischemia, Ovarian Neoplasms	FALSE	FALSE	1	1
STAT3	HGF	tf-gene	Experimental	Transfac	Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant, Breast Neoplasms, Carcinoma, Carcinoma, Squamous Cell, Neoplasm Metastasis, Prostatic Neoplasms, Adenocarcinoma, Ovarian Neoplasms, Colitis, Ulcerative, Lymphoma, Large-Cell, Anaplastic, Leukemia, Myeloid, Acute, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Medulloblastoma, Cardiomyopathies, Liver Neoplasms, Atherosclerosis, Psoriasis, Leukemia, T-Cell, Arthritis, Experimental, Atrophy, Brain Ischemia, Cardiomegaly, Lymphatic Metastasis, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Memory Disorders, Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Carcinoma, Hepatocellular, Carcinoma, Squamous Cell, Liver Cirrhosis, Liver Neoplasms, Leukemia, Myeloid, Acute, Pulmonary Fibrosis, Liver Failure, Acute, Myocardial Ischemia, Cardiomyopathies, Neuroblastoma, Pancreatitis, Parkinson Disease, Vascular Diseases, Barrett Esophagus, Deafness, Autosomal Recessive 39, Liver Cirrhosis, Experimental, Liver Neoplasms, Experimental, Neoplasm Invasiveness, Neoplasms, Experimental, Reperfusion Injury, Thrombosis, Wounds, Penetrating	FALSE	TRUE	1	1
STAT3	SERPINA3	tf-gene	Experimental	PMID20584335	Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant, Breast Neoplasms, Carcinoma, Carcinoma, Squamous Cell, Neoplasm Metastasis, Prostatic Neoplasms, Adenocarcinoma, Ovarian Neoplasms, Colitis, Ulcerative, Lymphoma, Large-Cell, Anaplastic, Leukemia, Myeloid, Acute, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Medulloblastoma, Cardiomyopathies, Liver Neoplasms, Atherosclerosis, Psoriasis, Leukemia, T-Cell, Arthritis, Experimental, Atrophy, Brain Ischemia, Cardiomegaly, Lymphatic Metastasis, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Memory Disorders, Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Lipidoses, Prostatic Neoplasms	FALSE	FALSE	1	1
STAT3	PIM1	tf-gene	Experimental	Transfac	Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant, Breast Neoplasms, Carcinoma, Carcinoma, Squamous Cell, Neoplasm Metastasis, Prostatic Neoplasms, Adenocarcinoma, Ovarian Neoplasms, Colitis, Ulcerative, Lymphoma, Large-Cell, Anaplastic, Leukemia, Myeloid, Acute, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Medulloblastoma, Cardiomyopathies, Liver Neoplasms, Atherosclerosis, Psoriasis, Leukemia, T-Cell, Arthritis, Experimental, Atrophy, Brain Ischemia, Cardiomegaly, Lymphatic Metastasis, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Memory Disorders, Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Breast Neoplasms, Dermatitis, Allergic Contact	FALSE	FALSE	1	1
STAT3	MYC	tf-gene	Experimental	Transfac	Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant, Breast Neoplasms, Carcinoma, Carcinoma, Squamous Cell, Neoplasm Metastasis, Prostatic Neoplasms, Adenocarcinoma, Ovarian Neoplasms, Colitis, Ulcerative, Lymphoma, Large-Cell, Anaplastic, Leukemia, Myeloid, Acute, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Medulloblastoma, Cardiomyopathies, Liver Neoplasms, Atherosclerosis, Psoriasis, Leukemia, T-Cell, Arthritis, Experimental, Atrophy, Brain Ischemia, Cardiomegaly, Lymphatic Metastasis, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Memory Disorders, Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Burkitt Lymphoma, Carcinoma, Hepatocellular, Colonic Neoplasms, Neoplasms, Prostatic Neoplasms, Medulloblastoma, Liver Neoplasms, Neuroblastoma, Glioblastoma, Ovarian Neoplasms, Hemangiosarcoma, Neuroectodermal Tumors, Lung Neoplasms, Myelodysplastic Syndromes, Stomach Neoplasms, Cardiomyopathy, Hypertrophic, Cell Transformation, Neoplastic, Hypertrophy, Left Ventricular, Liver Neoplasms, Experimental	FALSE	TRUE	1	1
STAT3	CISH	tf-gene	Experimental	PMID20584335	Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant, Breast Neoplasms, Carcinoma, Carcinoma, Squamous Cell, Neoplasm Metastasis, Prostatic Neoplasms, Adenocarcinoma, Ovarian Neoplasms, Colitis, Ulcerative, Lymphoma, Large-Cell, Anaplastic, Leukemia, Myeloid, Acute, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Medulloblastoma, Cardiomyopathies, Liver Neoplasms, Atherosclerosis, Psoriasis, Leukemia, T-Cell, Arthritis, Experimental, Atrophy, Brain Ischemia, Cardiomegaly, Lymphatic Metastasis, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Memory Disorders, Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Malaria, Dermatitis, Allergic Contact, MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO	FALSE	FALSE	1	1
STAT3	IRF1	tf-gene	Experimental	Transfac	Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant, Breast Neoplasms, Carcinoma, Carcinoma, Squamous Cell, Neoplasm Metastasis, Prostatic Neoplasms, Adenocarcinoma, Ovarian Neoplasms, Colitis, Ulcerative, Lymphoma, Large-Cell, Anaplastic, Leukemia, Myeloid, Acute, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Medulloblastoma, Cardiomyopathies, Liver Neoplasms, Atherosclerosis, Psoriasis, Leukemia, T-Cell, Arthritis, Experimental, Atrophy, Brain Ischemia, Cardiomegaly, Lymphatic Metastasis, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Memory Disorders, Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Brain Injuries, STOMACH CARCINOMA, 5q- syndrome, Stomach Neoplasms, Lung Neoplasms, Myocardial Ischemia, Stroke	FALSE	FALSE	1	1
STAT3	FOS	tf-gene	Experimental	Transfac	Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant, Breast Neoplasms, Carcinoma, Carcinoma, Squamous Cell, Neoplasm Metastasis, Prostatic Neoplasms, Adenocarcinoma, Ovarian Neoplasms, Colitis, Ulcerative, Lymphoma, Large-Cell, Anaplastic, Leukemia, Myeloid, Acute, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Medulloblastoma, Cardiomyopathies, Liver Neoplasms, Atherosclerosis, Psoriasis, Leukemia, T-Cell, Arthritis, Experimental, Atrophy, Brain Ischemia, Cardiomegaly, Lymphatic Metastasis, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Memory Disorders, Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	FALSE	TRUE	1	1
STAT3	MYD88	tf-gene	Experimental	PMID20584335	Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant, Breast Neoplasms, Carcinoma, Carcinoma, Squamous Cell, Neoplasm Metastasis, Prostatic Neoplasms, Adenocarcinoma, Ovarian Neoplasms, Colitis, Ulcerative, Lymphoma, Large-Cell, Anaplastic, Leukemia, Myeloid, Acute, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Medulloblastoma, Cardiomyopathies, Liver Neoplasms, Atherosclerosis, Psoriasis, Leukemia, T-Cell, Arthritis, Experimental, Atrophy, Brain Ischemia, Cardiomegaly, Lymphatic Metastasis, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Memory Disorders, Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	MYD88 Deficiency, Inflammation, Neoplasm Invasiveness	FALSE	FALSE	1	1
STAT3	BIRC5	tf-gene	Experimental	PMID20584335	Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant, Breast Neoplasms, Carcinoma, Carcinoma, Squamous Cell, Neoplasm Metastasis, Prostatic Neoplasms, Adenocarcinoma, Ovarian Neoplasms, Colitis, Ulcerative, Lymphoma, Large-Cell, Anaplastic, Leukemia, Myeloid, Acute, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Medulloblastoma, Cardiomyopathies, Liver Neoplasms, Atherosclerosis, Psoriasis, Leukemia, T-Cell, Arthritis, Experimental, Atrophy, Brain Ischemia, Cardiomegaly, Lymphatic Metastasis, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Memory Disorders, Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Stomach Neoplasms, Breast Neoplasms, Carcinoma, Hepatocellular, Lung Neoplasms, Colorectal Neoplasms, Colonic Neoplasms, Ovarian Neoplasms, Carcinoma, Renal Cell, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Carcinoma, Non-Small-Cell Lung, Carcinoma, Small Cell, Endometrial Neoplasms, Leukemia, Megakaryoblastic, Acute	FALSE	TRUE	1	1
TCF3	NR0B2	tf-gene	Experimental	Transfac	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma, Burkitt Lymphoma	Obesity, Lipidoses, Liver Cirrhosis, Experimental	FALSE	FALSE	1	1
TCF3	FOS	tf-gene	Experimental	Transfac	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma, Burkitt Lymphoma	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	FALSE	TRUE	1	1
TNFRSF1A	CDK1	tf-gene	Experimental	PMID20584335	Periodic fever, familial, autosomal dominant, Diabetes Mellitus, Type 2, Cachexia, Brain Injuries, Brain Ischemia, Diabetes Mellitus, Experimental, Multiple Sclerosis, Cystic Fibrosis, Liver Cirrhosis, Biliary, Fever, Autoimmune Diseases, Heart Failure, Pneumonia, Anorexia, Hyperoxia, Hypersensitivity, Lung Injury	Lymphoma, Large B-Cell, Diffuse	FALSE	FALSE	1	1
TP73	TP73	tf-gene	Experimental	Transfac	Rhabdomyosarcoma, Alveolar	Rhabdomyosarcoma, Alveolar	FALSE	FALSE	1	1
TP73	BAX	tf-gene	Experimental	Transfac	Rhabdomyosarcoma, Alveolar	Alzheimer Disease, Diabetes Mellitus, Experimental, Breast Neoplasms, Colonic Neoplasms, Prostatic Neoplasms, Esophageal Neoplasms, Acute Kidney Injury, Cerebral Hemorrhage, Drug-Induced Liver Injury, HIV Infections, Intestinal Neoplasms, Ischemia, Lymphoma, T-Cell, Cutaneous, Myocardial Infarction, Myocardial Reperfusion Injury, Nerve Degeneration, Peripheral Nervous System Diseases	FALSE	FALSE	1	1
USF1	ASPH	tf-gene	Experimental	PMID20584335	Hyperlipidemia, Familial Combined		FALSE	FALSE	1	1
USF1	RFC1	tf-gene	Experimental	PMID20584335	Hyperlipidemia, Familial Combined	Osteosarcoma, Colonic Neoplasms	FALSE	FALSE	1	1
USF1	APOA5	tf-gene	Experimental	PMID20584335	Hyperlipidemia, Familial Combined	Hypertriglyceridemia, Hyperlipoproteinemia Type III, Hyperlipoproteinemia Type V, Hyperlipoproteinemia Type IV	FALSE	FALSE	1	1
USF1	CCNB1	tf-gene	Experimental	Transfac	Hyperlipidemia, Familial Combined	Polycystic Ovary Syndrome	FALSE	FALSE	1	1
USF1	CCND1	tf-gene	Experimental	Transfac	Hyperlipidemia, Familial Combined	Colorectal Neoplasms, Prostatic Neoplasms, Carcinoma, Transitional Cell, Mammary Neoplasms, Experimental, Carcinoma, Breast Neoplasms, Multiple Myeloma, Carcinoma, Hepatocellular, Stomach Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Esophageal Neoplasms, Lung Neoplasms, Leukemia, Hyperplasia, Hyperparathyroidism, Carcinoma, Adenoid Cystic, von Hippel-Lindau Disease, Precancerous Conditions, Colonic Neoplasms, Brain Neoplasms, Kidney Neoplasms, Papilloma, Intestinal Polyps, Cecal Neoplasms, Cell Transformation, Neoplastic, Hemangiosarcoma, Mammary Neoplasms, Animal, Myocardial Ischemia, Neoplasms, Experimental, Salivary Gland Neoplasms, Urologic Neoplasms	FALSE	TRUE	1	1
USF1	CBS	tf-gene	Experimental	Transfac	Hyperlipidemia, Familial Combined	Hyperhomocysteinemia, CYSTATHIONINE BETA-SYNTHASE, Homocystinuria, Cardiovascular Diseases, Lymphoma, Non-Hodgkin, Hypertension, Malnutrition	FALSE	FALSE	1	1
USF1	TERT	tf-gene	Experimental	Transfac	Hyperlipidemia, Familial Combined	Lung Neoplasms, Carcinoma, Hepatocellular, Breast Neoplasms, Glioma, Dyskeratosis Congenita, Prostatic Neoplasms, Idiopathic Pulmonary Fibrosis, Urinary Bladder Neoplasms, Anemia, Aplastic, Carcinoma, Non-Small-Cell Lung, Melanoma, Cri-du-Chat Syndrome, Ovarian Neoplasms, Uterine Cervical Neoplasms, Dyskeratosis Congenita, Autosomal Dominant, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Hoyeraal Hreidarsson syndrome, DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT, 2, Carcinoma, Basal Cell, Coronary Artery Disease, Disease Progression, Kidney Diseases, Reperfusion Injury	FALSE	TRUE	1	1
USF1	MYC	tf-gene	Experimental	Transfac	Hyperlipidemia, Familial Combined	Burkitt Lymphoma, Carcinoma, Hepatocellular, Colonic Neoplasms, Neoplasms, Prostatic Neoplasms, Medulloblastoma, Liver Neoplasms, Neuroblastoma, Glioblastoma, Ovarian Neoplasms, Hemangiosarcoma, Neuroectodermal Tumors, Lung Neoplasms, Myelodysplastic Syndromes, Stomach Neoplasms, Cardiomyopathy, Hypertrophic, Cell Transformation, Neoplastic, Hypertrophy, Left Ventricular, Liver Neoplasms, Experimental	FALSE	TRUE	1	1
USF1	APOC3	tf-gene	Experimental	Transfac	Hyperlipidemia, Familial Combined	Cardiovascular Diseases, Hyperlipoproteinemia Type II, Apolipoprotein C-III Deficiency, Drug Eruptions, Hyperlipoproteinemias, Lung Neoplasms	FALSE	FALSE	1	1
USF1	CYP3A4	tf-gene	Experimental	Transfac	Hyperlipidemia, Familial Combined	Breast Neoplasms, Prostatic Neoplasms, Osteosarcoma, Hepatitis C, Torsades de Pointes	FALSE	FALSE	1	1
USF1	SERPINE1	tf-gene	Experimental	PMID20584335	Hyperlipidemia, Familial Combined	Diabetic Nephropathies, Pre-Eclampsia, Thrombosis, Atherosclerosis, Kidney Failure, Chronic, Stomach Neoplasms, Fatty Liver, Prostatic Neoplasms, Liver Neoplasms, Autistic Disorder, Behcet Syndrome, Glomerulosclerosis, Focal Segmental, Nephrotic Syndrome, Cholestasis, Diabetes Mellitus, Experimental, Nervous System Diseases, Plasminogen Activator Inhibitor-1 Deficiency	FALSE	FALSE	1	1
USF1	CYP19A1	tf-gene	Experimental	Transfac	Hyperlipidemia, Familial Combined	Aromatase deficiency, Breast Neoplasms, Polycystic Ovary Syndrome, Prostatic Neoplasms, Osteoporosis, Autistic Disorder, Infertility, Female, Adenocarcinoma, Sexual Infantilism, Amenorrhea, Bone Resorption, Critical Illness, Diabetes, Gestational, Esophageal Neoplasms, Fatty Liver, Fibrosis, Hypogonadism, Hypopituitarism, Ovarian Diseases, Peripheral Nervous System Diseases	FALSE	FALSE	1	1
USF1	SSFA2	tf-gene	Experimental	PMID20584335	Hyperlipidemia, Familial Combined		FALSE	FALSE	1	1
USF1	CYP3A7	tf-gene	Experimental	Transfac	Hyperlipidemia, Familial Combined		FALSE	FALSE	1	1
USF1	TRIM25	tf-gene	Experimental	PMID20584335	Hyperlipidemia, Familial Combined		FALSE	FALSE	1	1
ZBTB7B	COL2A1	tf-gene	Experimental	Transfac		Spondyloepiphyseal dysplasia, congenita, Achondrogenesis type 2, Platyspondylic Lethal Skeletal Dysplasia, Torrance Type, Stickler Syndrome, Type I, Nonsyndromic Ocular, Stickler syndrome, type 1, Kniest dysplasia, Strudwick syndrome, Osteoarthritis with Mild Chondrodysplasia, Epiphyseal Dysplasia, Multiple, with Myopia and Conductive Deafness, Osteoarthritis, Myopia, Retinal Detachment, Hearing Loss, Sensorineural, Osteochondrodysplasias, Spondyloperipheral dysplasia short ulna, Cleft Palate, Hyaloideoretinal degeneration of Wagner, Legg-Calve-Perthes Disease, Czech dysplasia, metatarsal type, Cataract, Nance Sweeney chondrodysplasia, Avascular necrosis of the head of femur, Arthritis, Experimental, Craniofacial Abnormalities, Femur Head Necrosis, Melanoma, Spondylometaphyseal dysplasia, Kozlowski type	FALSE	FALSE	1	1
hsa-let-7b	IGF2BP1	mirna-gene	Experimental	mirtarbase.adstudy	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma		TRUE	FALSE	1	0
hsa-let-7b	DMD	mirna-gene	Experimental	mirtarbase.adstudy	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma	Muscular Dystrophy, Duchenne, Becker muscular dystrophy, Status Epilepticus, Muscular Dystrophies, Cardiomyopathy, Dilated, Cardiomyopathies, Calcinosis, Polycystic Ovary Syndrome, Ventricular Dysfunction	TRUE	FALSE	1	0
hsa-let-7b	CCNF	mirna-gene	Experimental	mirtarbase.adstudy	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma		TRUE	FALSE	1	0
hsa-let-7b	GTF2I	mirna-gene	Experimental	mirtarbase.adstudy	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma	Williams Syndrome, Child Development Disorders, Pervasive, Leukemia, Myeloid, Acute	TRUE	FALSE	1	0
